Annual Rainfall,Cloud Visibility,Seasonal Rainfall,Temperature,Humidity,Pressure,River Level,Wind Speed,Monsoon Intensity,Average Rainfall,Flood Label
4146.2,70.8,1521.9,44.1,51.5,1019.8,14.63,61.3,9.2,601.6,1
4209.6,85.1,1423.2,26.3,33.0,983.9,13.5,80.1,8.1,644.7,1
3953.3,47.2,1067.3,16.9,74.3,1014.2,9.69,40.7,4.3,620.3,1
2484.5,62.7,507.4,25.2,47.4,999.2,5.07,32.0,1.6,723.6,0
4225.2,82.7,1240.4,30.2,51.3,1013.1,10.75,46.3,6.7,970.1,1
4228.3,61.6,1720.2,19.9,84.0,1012.7,15.0,14.7,8.5,451.5,1
3763.5,58.7,1307.7,34.7,52.9,,10.25,35.7,7.0,601.0,1
2980.6,71.6,890.1,44.9,47.0,991.9,8.62,85.8,4.8,729.2,1
3006.4,72.0,725.5,28.6,41.8,1018.0,6.87,3.8,2.1,633.2,0
4376.0,38.4,1735.8,25.6,84.2,986.1,15.0,15.1,9.2,448.1,1
3111.5,90.6,775.6,27.0,39.1,983.3,6.47,12.5,3.5,661.7,1
2192.1,47.5,698.7,18.5,61.8,997.3,6.37,40.3,3.0,685.1,0
4374.8,62.3,1414.3,41.5,65.5,1013.1,12.22,99.7,8.3,626.5,1
4293.0,54.8,1883.4,27.4,78.1,998.9,15.0,17.3,9.8,284.6,1
3885.9,49.1,1287.2,26.6,74.3,1013.2,12.26,14.5,6.9,555.4,1
3492.7,49.5,1178.0,34.8,86.8,1009.2,11.07,91.5,6.6,895.9,1
2944.0,85.0,688.4,28.3,33.1,988.4,6.99,88.2,3.9,881.7,0
2059.7,81.6,536.4,34.4,50.8,1018.0,5.3,3.2,1.2,775.7,0
2803.7,55.1,632.6,16.8,49.6,982.4,6.59,75.2,2.7,727.5,0
2865.7,74.3,937.1,39.4,40.2,1015.9,8.5,65.5,6.3,238.0,1
1780.9,69.1,473.8,43.2,50.2,992.2,3.56,76.8,2.4,513.5,0
4089.6,41.9,1608.1,34.5,51.7,1000.0,14.45,49.5,9.0,199.9,1
2966.1,45.9,673.2,43.6,66.5,996.9,6.86,99.1,2.7,835.6,0
2821.6,40.7,1118.3,19.5,76.5,986.9,8.72,4.4,5.7,361.9,1
3147.6,74.1,1083.8,29.3,56.7,994.3,9.8,23.4,5.6,790.2,1
3099.6,38.6,1043.9,33.1,80.4,987.7,10.74,39.7,6.4,833.1,1
2561.1,59.0,760.9,32.5,53.5,988.2,7.05,45.0,3.9,903.2,0
4569.3,77.9,1806.8,27.0,50.3,987.5,15.0,92.1,8.9,778.4,1
3796.2,39.5,1205.2,25.1,67.9,999.6,11.3,56.0,5.0,608.3,1
4269.5,64.0,1481.9,18.8,31.7,1011.9,12.67,4.5,7.3,638.4,1
3143.5,77.9,1381.9,26.8,35.6,1002.8,11.69,40.8,6.7,388.5,1
2094.0,48.1,743.9,19.9,59.3,1015.7,6.01,41.6,2.1,259.3,0
2615.1,19.1,1122.4,37.0,96.0,1005.5,10.48,96.5,6.6,217.6,0
3419.1,51.3,1198.4,21.3,80.5,1007.6,9.63,59.9,6.0,263.8,1
4295.8,89.8,1495.1,16.8,36.2,1006.7,12.52,63.6,9.1,940.6,1
3232.2,46.5,1473.7,31.6,89.2,998.0,11.6,71.3,8.9,248.0,1
2720.4,56.1,709.0,32.9,81.3,1007.6,6.18,77.0,2.4,751.4,0
2352.7,64.2,702.3,41.2,72.8,982.8,7.54,63.5,1.7,266.2,0
2828.9,18.8,818.6,32.3,87.4,1014.4,5.78,23.7,3.7,977.8,0
4850.5,67.9,2000.0,25.4,58.3,1011.1,15.0,87.4,9.9,429.9,1
1722.0,68.3,510.9,39.1,45.5,989.8,4.37,73.2,1.2,470.9,0
3821.0,49.9,1241.9,31.2,65.8,1010.7,11.15,74.2,7.1,464.1,1
3422.4,60.9,1108.5,17.4,68.4,980.5,11.25,99.7,6.5,834.8,1
3531.1,38.6,1475.6,32.0,67.7,988.7,11.87,80.3,6.8,296.5,1
2860.4,36.8,764.0,42.2,69.6,982.6,5.21,82.9,3.0,847.9,0
2844.0,39.2,857.5,26.9,96.4,1011.2,6.93,95.1,3.0,691.4,0
2270.1,40.4,632.7,23.9,93.2,1010.2,6.21,15.1,4.9,298.3,1
2255.9,38.3,616.1,19.3,91.3,1012.5,3.66,49.8,1.9,158.9,0
2612.5,32.3,474.0,19.5,86.1,980.2,4.71,58.1,1.7,797.5,0
1402.9,40.6,360.2,28.0,96.0,1000.0,2.93,32.9,1.8,297.1,0
3919.9,87.3,1214.1,32.9,36.9,1008.2,10.68,83.9,6.2,900.2,1
3464.8,72.0,1150.7,17.4,48.6,986.2,9.45,76.2,4.6,216.8,1
3985.5,46.5,1186.3,43.2,64.7,1006.0,8.72,72.1,3.6,654.7,1
2785.5,34.3,912.7,37.7,89.3,983.4,8.73,99.7,3.8,723.0,1
2616.5,66.1,623.5,32.6,65.4,987.3,5.66,25.9,2.9,691.9,0
2791.6,57.4,890.1,39.9,82.4,999.0,8.27,73.5,4.7,384.4,1
3403.1,75.0,868.6,17.4,39.7,1006.1,7.81,55.1,2.8,888.0,0
4151.6,69.4,1242.8,29.3,47.7,985.8,11.6,31.3,7.3,792.8,1
2168.2,43.4,710.7,33.9,81.2,987.4,6.23,16.1,2.1,559.2,0
4484.1,79.5,1774.2,39.9,41.5,988.2,14.8,89.6,9.5,643.0,1
2579.5,60.5,598.7,38.5,54.6,989.5,4.43,59.5,1.8,609.7,0
4473.3,42.2,1488.5,23.3,48.5,989.1,13.85,82.5,9.5,952.0,1
3781.4,78.3,1521.4,43.2,54.5,995.8,12.76,54.5,8.5,906.8,1
2612.5,64.3,1150.2,18.7,79.6,1006.2,11.39,22.0,7.1,311.9,1
4222.0,59.3,1593.4,41.3,55.7,997.5,14.14,33.8,9.2,336.5,1
3286.1,44.2,775.5,44.1,68.9,1011.0,7.07,38.2,2.3,983.3,0
2153.4,79.0,872.7,20.3,37.0,1008.8,6.48,97.3,2.6,312.9,0
3432.9,39.0,822.5,36.7,86.4,985.1,6.33,0.6,3.3,958.1,0
2515.5,75.2,694.9,16.2,55.9,982.0,7.79,98.6,3.2,684.8,0
2554.1,50.2,1107.9,27.2,75.4,1015.1,9.05,98.0,3.8,145.1,1
3013.2,37.5,1139.6,30.5,80.8,983.2,11.04,99.6,6.2,402.2,1
1297.1,61.1,317.7,32.4,44.7,985.9,2.28,47.7,1.3,528.5,0
3306.1,45.1,1070.5,43.1,91.9,980.9,8.97,96.4,4.4,849.8,1
2037.6,57.5,851.3,35.2,73.1,1005.1,8.44,39.6,3.2,395.7,1
3232.5,72.6,1187.6,,60.0,1003.3,9.46,2.6,6.5,379.5,1
5000.0,66.1,1795.0,39.3,42.8,1019.5,15.0,22.4,9.9,928.2,1
2697.2,51.6,1215.2,43.5,96.0,1015.5,10.72,94.5,5.7,171.1,1
3211.9,,1055.2,15.7,82.9,996.4,8.61,1.4,4.8,596.4,1
2844.4,81.4,1016.0,44.5,44.6,994.9,9.1,54.6,4.3,553.8,1
3719.9,48.0,1433.8,17.6,53.6,991.9,13.72,7.6,8.1,151.6,1
1236.9,32.8,626.1,39.4,86.7,986.1,4.76,28.6,1.6,179.0,0
4654.0,62.7,1748.3,23.4,78.7,985.5,14.8,8.8,9.6,443.8,1
2062.3,51.4,943.4,19.0,83.6,985.3,8.76,86.0,4.8,220.7,1
2640.5,55.8,836.6,28.2,60.9,984.6,7.92,59.1,3.8,530.3,1
4435.9,40.7,1750.3,34.3,80.2,989.6,15.0,90.2,9.8,648.0,1
4107.3,65.4,1496.6,26.4,57.1,992.3,14.07,68.8,9.4,722.3,1
3075.2,79.3,1221.1,16.6,44.8,1018.5,11.72,97.1,6.8,591.8,1
2409.2,63.1,484.7,33.0,74.3,1003.1,4.51,51.0,1.2,441.7,0
2846.6,26.8,1257.9,42.1,98.3,1019.5,11.09,63.9,7.7,216.8,1
2080.5,52.5,810.0,26.5,51.7,994.9,7.45,57.6,4.0,322.7,0
4179.7,61.8,1331.9,21.5,62.3,998.3,12.19,48.4,4.5,477.5,1
2518.3,43.7,494.9,28.3,77.2,993.0,5.21,84.6,2.4,931.7,0
2604.3,42.7,1099.1,16.5,67.9,987.3,10.87,64.5,5.7,282.3,0
3593.6,41.7,1330.1,39.6,89.0,985.7,11.65,80.1,7.7,472.0,1
2790.4,41.2,801.0,39.8,83.3,1017.8,7.4,78.6,3.5,759.1,1
3918.5,85.8,1595.1,32.6,34.1,1019.5,14.99,19.1,9.4,734.7,1
2594.4,21.1,676.4,25.6,99.9,981.8,7.36,65.0,2.8,969.0,0
1627.2,48.7,431.7,39.0,82.7,986.0,5.21,20.0,1.6,271.8,0
3951.1,24.5,1478.2,31.6,90.5,996.9,11.69,58.3,6.8,114.9,1
4051.1,41.3,1608.8,39.8,75.6,987.5,,67.7,8.6,390.1,1
3873.2,35.6,1586.3,33.9,89.9,994.6,15.0,99.7,9.6,234.7,1
4072.7,97.1,1611.8,38.5,37.9,985.2,13.37,3.1,7.9,593.6,1
2889.2,74.4,575.8,33.0,54.3,998.3,4.86,9.1,2.8,908.9,0
4560.6,47.7,1535.2,27.4,91.3,990.9,14.11,7.7,9.8,719.4,1
4340.6,88.9,1690.8,43.7,44.1,994.1,15.0,,9.3,222.2,1
2650.8,100.0,956.4,31.2,35.5,983.8,7.45,82.2,2.5,204.5,0
2801.2,42.3,930.2,33.2,85.2,997.1,8.04,84.4,6.0,920.3,1
3365.5,53.4,1000.3,21.6,88.5,1019.3,10.58,73.7,6.0,538.8,1
3769.1,87.0,1160.3,33.8,41.4,993.2,9.27,89.7,5.0,931.3,1
4534.9,48.1,1682.4,,89.8,1015.1,14.63,,9.9,762.6,1
2873.1,65.3,622.3,20.5,78.1,1013.7,5.44,8.8,1.5,994.0,0
3793.6,52.7,1171.1,16.8,66.4,1018.1,9.51,5.8,6.6,884.1,1
2148.9,34.5,748.5,33.1,88.1,1011.6,5.39,85.2,2.8,472.8,0
4033.3,65.7,1423.6,37.9,59.3,1006.4,11.49,73.0,5.7,782.4,1
3099.8,73.3,1323.5,30.7,43.6,1014.3,12.81,69.9,8.0,524.1,0
2708.9,73.2,936.6,21.8,49.9,983.0,8.06,34.0,3.2,309.8,0
3381.9,73.3,1083.0,35.0,65.4,998.5,7.67,38.0,4.5,316.9,1
3439.2,51.5,1510.2,17.4,67.2,1019.6,15.0,95.8,9.6,457.6,1
3862.6,37.8,1561.8,28.3,86.4,1010.8,14.15,6.4,7.9,200.3,1
3428.7,43.4,1234.1,19.9,85.4,1018.5,11.02,77.4,6.2,260.0,1
2822.2,51.2,763.4,20.5,70.7,1011.2,6.91,31.0,3.0,550.5,0
3384.0,23.1,1074.6,21.1,84.7,1015.0,9.92,3.9,4.8,958.5,1
3674.1,69.5,1442.4,26.6,43.4,1008.3,14.7,74.3,8.0,619.9,1
3928.0,90.1,1568.2,16.5,33.5,1010.4,14.47,33.1,8.4,467.6,1
2808.6,51.5,816.4,26.9,91.2,1000.9,7.42,72.2,3.2,318.4,1
3174.8,70.2,1455.7,30.4,35.3,1017.0,11.54,70.8,7.0,276.3,1
1526.1,60.6,349.2,29.5,47.3,1013.0,3.97,53.5,1.9,692.6,1
,47.4,675.0,26.5,78.7,1013.8,6.15,77.7,1.2,863.5,0
2701.1,42.3,1017.4,40.2,58.7,1006.9,9.39,58.1,5.9,459.0,1
2817.4,32.5,867.2,19.4,91.3,992.2,6.99,28.7,3.0,595.6,1
2797.3,52.0,568.4,30.2,50.9,981.4,5.54,73.4,1.7,736.1,0
2777.5,99.0,1243.1,16.9,30.8,1017.4,10.7,58.9,7.6,152.5,1
3274.9,61.5,1201.5,17.1,51.0,1003.4,11.1,1.3,,415.8,1
4020.6,70.2,1383.2,32.2,70.5,991.9,12.22,90.2,8.2,756.8,1
4129.1,76.1,1506.6,32.0,56.3,986.0,11.13,54.6,7.0,716.2,1
2831.7,49.6,1328.6,41.3,67.4,1013.2,11.64,86.9,7.6,148.0,1
1904.1,26.2,640.7,31.7,91.4,1013.5,6.3,88.3,3.8,314.0,0
3092.5,33.0,1035.5,43.8,93.9,1012.6,9.0,44.5,3.4,712.0,1
3611.1,70.1,1288.4,16.5,48.6,1005.8,11.64,50.8,6.4,344.3,1
3159.2,63.6,850.2,17.9,62.3,994.6,6.19,41.6,2.8,833.0,0
3007.2,47.5,1423.1,16.3,68.4,992.2,12.97,44.9,8.3,126.6,1
2399.5,40.3,872.2,20.6,96.4,980.3,8.09,89.5,5.7,271.3,1
2718.5,32.7,1007.7,31.2,99.9,1013.3,7.98,78.8,3.0,353.2,1
4605.2,69.4,1293.0,34.4,46.5,983.5,10.61,12.7,6.6,932.8,1
5000.0,38.2,1799.5,16.4,80.9,1005.2,15.0,61.0,9.5,816.7,0
2391.1,63.0,659.3,43.4,56.5,1000.2,8.16,99.6,1.7,895.7,0
1858.0,77.4,547.3,40.3,30.6,1001.1,6.56,59.6,2.0,496.4,0
4473.0,86.1,1623.1,23.9,30.6,1017.1,13.38,78.6,8.6,840.3,1
3150.9,61.1,837.0,17.3,62.2,981.3,6.87,76.9,2.0,868.1,0
2102.0,61.3,498.3,20.1,64.2,1010.9,4.28,35.0,1.4,460.0,0
3677.2,100.0,1061.0,18.8,31.6,982.1,9.13,37.2,4.1,995.0,1
2865.9,46.2,781.4,18.7,78.1,981.5,8.5,72.4,5.2,866.1,1
4210.5,79.6,1387.3,30.6,50.6,997.2,11.67,50.0,6.1,976.7,1
3154.3,56.9,906.6,22.4,69.2,982.5,8.1,57.1,5.6,879.8,1
4432.1,66.8,1834.2,25.7,51.1,1011.6,15.0,71.3,9.2,798.6,1
4523.7,75.4,1546.3,44.7,41.7,1001.2,12.46,,7.9,949.5,1
4332.2,62.6,,35.5,58.5,981.2,15.0,27.2,9.9,477.8,1
2965.7,75.8,1078.3,43.5,46.3,981.6,8.4,14.7,5.3,805.0,1
2568.8,46.5,525.9,19.3,67.4,1004.5,4.04,29.2,1.8,291.6,0
4586.6,60.2,1616.9,26.5,43.9,1012.2,15.0,50.8,9.6,759.5,1
2160.1,64.1,424.7,31.6,65.6,997.5,3.42,34.2,1.0,806.8,0
4791.4,86.2,1828.9,17.3,41.0,1002.2,13.67,56.8,8.0,744.9,1
2959.1,55.9,687.6,15.1,77.0,1012.0,5.06,5.3,1.3,864.8,0
3317.3,45.3,1347.0,35.1,82.8,1004.4,11.56,51.0,7.9,472.0,1
4509.2,87.5,1756.4,34.3,37.7,989.0,14.3,36.8,9.4,590.3,1
2303.7,66.9,989.9,27.3,62.7,1004.5,9.18,53.5,4.5,109.6,1
2455.8,89.9,754.0,29.7,35.0,1005.1,5.55,42.3,3.2,231.4,0
2141.9,43.9,605.1,27.5,71.9,1009.4,5.37,28.4,3.0,679.8,0
3797.9,60.2,1180.7,15.7,48.5,1004.8,10.36,90.4,5.4,606.1,1
2363.0,52.6,807.6,25.1,66.9,1018.8,6.59,18.5,2.5,277.6,0
3518.2,56.8,1233.4,20.3,66.2,987.9,10.9,68.1,7.1,319.1,1
3510.8,31.8,1240.6,18.0,94.7,1018.0,9.59,92.5,4.3,409.7,1
3791.5,36.5,1114.5,43.7,68.4,1001.5,8.28,53.9,3.9,744.8,1
3178.1,70.6,1155.0,33.0,70.8,1006.9,9.48,87.6,5.2,648.7,1
2929.8,60.8,997.7,36.9,58.1,984.0,9.87,12.5,5.9,162.6,1
2128.8,34.6,701.8,24.5,96.4,995.2,5.77,49.4,2.3,783.9,0
3744.9,54.9,1447.8,26.8,84.4,1010.8,12.77,45.7,7.4,336.4,1
4478.7,46.6,1719.0,22.1,50.0,1008.3,15.0,0.8,8.9,704.6,1
2417.4,33.6,1063.9,17.9,89.1,981.6,9.26,44.3,3.5,211.0,1
2564.3,57.9,667.1,20.4,60.3,1001.9,5.03,36.9,2.6,998.1,0
4047.8,36.2,1783.9,38.9,88.0,983.5,15.0,67.0,7.8,172.3,1
2726.1,38.2,758.8,35.3,87.6,1019.8,7.45,93.8,2.7,767.6,0
1854.0,89.9,462.1,31.4,43.2,1015.9,3.86,8.6,1.4,587.2,0
3993.1,53.5,1645.9,29.3,79.1,980.8,12.24,32.7,6.6,177.3,1
2171.4,79.3,898.1,42.7,50.3,1014.3,7.3,44.4,3.2,124.1,0
2010.8,69.8,613.7,17.2,50.8,1016.8,5.85,45.5,2.5,426.4,0
4810.9,55.4,1787.8,23.4,50.7,994.1,15.0,77.5,9.8,822.0,0
2570.3,24.6,939.3,25.5,80.8,1008.8,7.67,44.3,3.6,137.0,1
4782.7,57.8,1647.0,38.5,46.1,,12.91,2.7,9.1,734.0,1
2867.3,89.5,710.7,44.8,30.1,1006.2,5.28,71.0,2.6,689.8,0
3776.3,46.3,1433.0,22.2,80.1,993.6,13.23,88.5,8.4,339.0,1
2548.7,74.3,874.9,41.2,42.0,992.9,10.05,51.4,5.5,169.7,1
2661.5,76.5,572.1,39.9,37.3,997.0,5.1,58.1,1.7,923.8,0
3698.7,92.8,1461.4,21.7,46.6,985.8,13.86,16.3,7.6,370.3,1
4437.2,56.5,1733.4,27.0,56.6,1013.2,14.17,22.1,9.0,200.2,1
2106.3,68.6,583.6,27.3,63.3,993.9,4.97,23.5,2.5,713.4,0
2637.5,83.5,1228.5,44.3,33.1,996.0,9.51,43.1,7.5,295.0,1
2527.7,31.0,906.0,20.4,97.9,1015.8,8.73,92.8,5.0,528.1,1
4318.4,57.7,1626.1,39.0,80.1,999.9,13.16,52.2,7.8,145.4,1
4032.7,82.5,1313.8,25.0,52.6,1001.8,12.33,19.2,7.4,993.7,1
1924.3,65.8,419.6,36.9,52.3,1018.3,3.61,26.6,1.2,502.9,0
2705.8,68.9,644.4,27.6,61.4,1015.5,7.53,38.4,2.6,999.2,0
3101.6,54.6,993.0,32.4,73.8,986.8,10.49,62.3,5.2,447.1,1
4147.0,77.9,1606.4,40.0,40.2,998.9,12.56,44.0,9.4,413.1,1
2964.8,77.5,781.1,39.1,43.2,1018.9,7.79,39.2,4.1,923.1,0
4098.8,31.0,1509.1,41.0,90.2,994.9,12.12,56.5,6.7,396.5,1
1985.8,68.6,568.3,16.8,47.9,994.9,5.37,24.2,1.1,488.8,0
3976.3,58.9,1597.2,35.8,56.6,987.8,12.47,7.9,7.4,170.3,1
4370.6,46.2,1481.5,19.2,91.0,984.6,13.61,2.4,6.4,959.9,1
2771.0,47.9,1063.3,27.5,76.4,1009.6,11.18,25.1,7.4,176.6,1
4494.1,53.9,1722.8,31.5,53.9,1010.8,13.86,9.2,9.1,794.1,1
2139.7,40.5,559.8,27.1,77.9,1018.8,5.14,33.6,2.3,584.8,0
2434.2,52.9,970.7,30.6,31.4,1010.9,8.3,77.3,3.4,155.3,0
4306.7,39.9,1683.1,44.9,81.5,989.7,15.0,71.6,10.0,101.5,1
1942.5,59.1,502.9,19.1,64.1,981.6,4.97,61.1,2.4,942.0,0
3950.2,39.1,1207.7,35.3,86.9,1019.4,11.87,85.3,7.5,768.0,1
3461.4,52.3,1383.5,26.9,96.8,993.6,12.25,28.2,7.5,717.8,1
4174.4,39.9,1509.3,19.0,94.8,992.5,13.4,88.5,7.1,494.7,1
2154.4,40.4,795.5,19.8,93.6,1016.2,5.9,39.9,3.0,314.8,0
2501.8,40.9,560.0,43.5,65.9,1003.4,5.51,40.1,2.9,711.9,0
4456.0,62.2,1672.5,41.4,55.2,988.6,14.75,40.5,7.0,647.5,1
2421.7,55.1,798.9,42.2,62.6,1015.6,7.99,9.8,2.7,753.7,0
4256.2,39.5,1459.7,44.7,78.3,1019.7,12.68,97.5,7.0,429.2,1
4336.6,28.5,1307.7,21.2,91.9,983.5,10.94,13.9,5.4,988.2,1
2263.1,56.3,725.9,25.7,44.5,1014.5,8.24,34.1,4.5,160.3,0
1916.8,21.8,718.6,35.1,94.3,995.6,6.71,31.9,3.7,171.7,0
5000.0,49.1,1852.7,29.5,87.1,1001.0,15.0,7.5,9.5,925.2,1
2826.6,29.8,1014.3,27.6,98.5,1016.6,9.23,15.2,5.6,682.9,1
2558.3,31.6,1166.4,25.7,91.6,1018.9,10.45,4.5,6.1,393.7,1
4256.7,70.3,1719.8,32.8,49.6,990.5,14.25,29.2,9.5,785.8,1
3013.1,91.7,1141.1,32.3,37.4,988.5,9.6,86.7,6.9,507.5,1
3770.5,79.8,1689.0,19.8,37.9,983.2,15.0,33.9,9.6,119.0,1
2517.1,75.1,730.8,29.2,50.4,1002.5,7.55,12.4,2.0,686.0,0
4106.4,43.1,1702.4,31.6,73.0,980.5,14.75,64.6,8.6,318.8,1
2648.4,34.8,1069.8,32.1,86.3,996.5,8.89,99.7,4.0,203.8,1
3559.1,39.2,1695.6,21.3,92.9,982.9,15.0,23.2,8.3,302.7,1
4418.2,70.0,1666.0,37.3,73.7,996.2,14.75,28.0,8.7,528.5,1
,100.0,865.5,15.8,30.4,981.6,5.65,97.2,3.4,144.9,0
3265.8,81.4,1039.9,25.6,43.0,1013.4,9.91,17.9,4.7,894.8,1
4195.5,81.9,1336.1,38.4,37.0,988.4,10.96,51.1,7.5,603.9,1
1649.5,79.7,429.2,31.9,55.4,993.1,4.32,24.0,1.9,363.7,0
3968.9,65.9,1366.5,22.8,65.1,1014.8,11.97,93.2,7.8,718.3,1
2663.0,60.6,550.2,35.8,33.0,1009.9,4.59,98.2,2.0,823.8,0
3877.9,55.9,1586.1,32.0,54.4,988.8,14.25,81.5,9.2,652.5,1
2545.7,79.3,885.1,38.9,42.5,982.9,8.42,31.5,3.5,282.2,0
3451.7,31.9,1257.3,37.1,75.3,1008.6,11.04,40.3,,199.3,1
2655.6,51.0,654.6,33.3,62.5,995.6,6.88,24.2,2.1,873.9,0
2153.3,51.3,866.5,29.6,64.7,1010.6,8.8,89.1,3.4,311.2,1
2822.7,59.5,1174.7,19.0,59.9,997.8,11.12,91.5,4.6,118.1,1
3447.8,29.6,1106.2,22.8,96.9,993.8,9.75,41.9,5.4,678.6,1
1308.2,71.1,601.3,27.6,45.0,998.0,4.63,65.7,1.0,237.6,0
4540.4,65.3,1727.2,33.0,66.2,1009.9,14.94,16.6,9.0,991.9,1
3234.4,42.1,629.8,30.4,81.5,1016.1,6.11,43.5,1.1,882.8,0
4766.3,51.0,1736.7,23.6,69.0,982.0,15.0,63.1,8.0,647.6,1
4139.1,20.5,1171.8,15.2,95.0,1001.0,8.05,38.5,5.2,850.5,1
3629.0,75.1,1172.8,29.9,56.5,981.3,10.57,35.8,5.7,523.5,1
2919.3,53.3,745.8,23.6,62.5,998.7,4.73,0.1,2.9,809.6,0
3488.0,70.2,1199.4,37.0,36.2,1015.4,10.77,80.4,6.5,681.9,1
2939.5,54.0,1099.7,15.7,72.6,994.5,9.51,88.9,5.8,125.8,1
3502.9,62.2,807.0,32.5,50.2,1017.3,6.16,96.9,2.5,953.9,0
2876.3,71.8,626.9,43.2,41.2,1005.2,6.7,71.9,3.1,874.8,0
3073.2,58.1,782.5,20.2,68.1,1017.4,5.82,54.9,1.6,958.1,0
2240.0,52.9,516.7,29.1,67.3,1010.3,4.73,26.9,1.6,758.2,0
2916.2,100.0,897.9,17.7,35.3,984.1,6.09,99.9,1.1,470.9,0
1914.0,46.2,643.7,33.8,78.9,989.2,6.11,59.0,3.0,286.3,0
3721.7,57.2,1405.1,31.5,73.7,995.8,13.04,68.1,7.1,262.0,1
2169.3,56.0,824.1,27.2,43.2,986.8,6.78,68.2,3.8,230.4,0
2279.8,51.1,793.7,30.6,62.9,999.8,7.91,84.5,4.1,298.5,1
2362.5,34.8,787.6,41.9,80.4,998.9,6.65,1.0,2.2,595.6,0
3205.5,46.8,1061.1,20.9,67.1,1018.3,9.88,22.0,6.2,715.4,1
2298.5,68.0,810.5,15.7,57.7,997.3,7.21,66.6,4.1,382.7,0
4503.4,78.3,1451.0,40.8,52.6,1011.4,13.16,89.5,7.1,593.9,1
3764.2,55.3,1562.7,32.3,72.7,1017.7,13.98,68.5,7.7,407.1,1
3403.4,31.1,1030.6,41.7,95.7,1015.1,9.58,41.3,6.3,726.9,1
3025.5,42.1,909.9,32.9,77.0,988.3,8.02,36.2,3.5,989.6,1
3546.1,93.0,1156.0,39.3,35.2,999.8,10.76,73.8,5.6,720.1,1
2045.0,80.9,652.4,27.9,62.2,993.9,6.65,74.1,3.3,153.1,0
3575.4,37.5,1550.6,37.5,92.4,996.0,13.71,60.7,9.1,529.5,1
3233.2,90.1,1179.6,42.4,36.6,994.4,12.17,29.1,7.9,793.3,1
3548.0,34.1,1373.2,32.2,99.2,1013.1,12.11,92.5,5.4,588.0,1
4876.3,40.4,1905.7,20.4,96.4,998.1,15.0,55.2,9.7,956.0,1
2664.0,70.0,994.7,23.1,,1000.9,8.08,79.0,5.9,149.3,1
2961.5,28.8,1013.4,21.0,95.3,1019.3,9.22,21.4,4.0,362.0,1
1465.3,69.6,,22.4,55.4,982.4,5.62,34.4,1.9,298.6,0
3970.7,50.8,1321.3,24.2,89.1,999.5,12.09,87.5,5.9,790.9,1
4018.5,54.4,1537.2,31.7,59.3,1011.0,13.52,5.0,8.7,571.4,1
3825.8,41.0,1565.6,32.6,60.9,986.0,12.82,51.2,8.8,224.5,1
3114.3,45.5,1222.9,27.8,74.4,1004.5,12.15,48.2,6.4,357.0,1
2981.8,52.7,882.5,33.5,84.2,989.6,7.73,75.1,4.5,570.4,1
5000.0,68.3,1537.8,17.4,32.4,1014.7,12.73,28.2,6.9,996.5,1
4387.5,41.0,1613.7,17.6,71.5,993.1,15.0,21.9,7.9,427.9,1
3203.5,77.1,1022.2,20.2,43.1,993.2,8.0,92.6,4.7,241.1,1
3119.8,65.5,1246.6,30.5,54.2,1003.9,11.25,57.2,5.3,547.4,1
2926.0,72.5,1124.8,21.4,54.4,987.3,10.0,10.5,7.1,379.2,1
4177.4,47.4,1449.2,23.5,62.8,991.4,12.63,19.3,8.9,609.4,1
4650.6,64.0,1589.0,27.0,53.4,996.7,13.92,99.9,8.1,520.0,1
2596.8,91.9,590.6,39.4,37.5,994.1,5.57,19.6,1.2,720.5,0
2434.6,65.9,659.8,15.4,40.2,1001.0,6.57,61.0,2.1,922.9,0
3287.8,98.9,1318.8,34.5,32.3,1004.0,13.25,42.0,8.7,280.5,1
4271.7,49.0,1416.3,35.1,62.9,1002.7,12.33,88.6,8.5,839.1,1
3479.7,41.0,1037.4,39.0,96.8,1006.2,8.11,75.5,4.5,954.3,1
3902.1,75.8,1602.7,43.0,38.1,992.3,12.85,59.7,6.3,436.2,1
4326.4,21.6,1855.6,15.6,96.2,985.1,15.0,1.1,9.2,202.3,1
5000.0,40.0,1917.2,19.6,81.3,1010.4,15.0,88.0,9.2,839.7,1
4021.8,55.7,1558.1,41.6,74.6,1014.0,10.66,44.5,8.0,731.0,1
2652.4,49.8,782.8,28.8,75.2,990.3,5.39,93.2,2.9,291.4,0
3430.5,50.9,1280.9,31.9,87.9,996.3,11.52,49.6,7.6,500.7,1
2556.9,94.4,729.3,34.9,37.5,999.9,6.82,69.4,1.9,620.2,0
4355.1,45.9,1645.8,35.4,65.3,1001.3,13.77,6.9,9.0,252.9,1
2716.4,34.4,755.3,43.0,78.8,1006.4,7.05,74.5,2.3,743.4,0
4212.5,40.1,1348.8,44.9,71.1,981.7,10.68,33.8,7.0,720.9,1
3721.0,30.4,1315.7,36.6,88.3,1008.9,11.7,35.1,6.5,898.4,1
4211.7,93.0,1485.7,23.6,35.1,982.5,13.32,11.9,8.0,610.5,1
3825.3,52.9,1228.3,41.4,78.3,998.7,11.13,14.7,6.0,616.9,1
2269.3,50.6,680.4,16.5,67.4,1013.1,4.89,18.6,1.5,657.4,0
3218.8,64.7,1213.0,21.9,56.5,998.0,9.98,32.8,7.4,346.4,1
2722.1,81.0,743.3,41.9,53.8,986.0,7.82,89.2,4.4,782.7,0
